UID,ANTENNA,BAND,TIME,CALDATA_ID,FREQ_MEAN,AZ,EL,REL_OFF_X,REL_OFF_Y,ABS_OFF_X,ABS_OFF_Y,ERR_X,ERR_Y,BW_X,BW_Y
uid://A002/Xa2300a/Xa8a,DA61,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.63789339734787,46.5637006527274,-0.9550807796068465,2.30117931210524,429.0146759649069,-218.78444012767164,0.04456225757409401,0.043985751359222544,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV16,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.05471219818375,79.7502800620282,4.9925023793243914,0.403025957246116,423.7125366648185,-1036.4930659618676,0.02961787096361126,0.031667811354113645,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV17,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.04872529298528,79.74905958316205,-0.3555270343393223,0.4185564915337781,456.83176934904344,-879.3791059180754,0.025737548999829846,0.025733693452496365,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA62,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.637047498021062,46.5616120244295,-0.22333074607548603,-1.3286910380839234,324.10310817033843,-272.11522978594166,0.039343853738086416,0.039138518222450513,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA63,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.639325327519332,46.56161121331734,0.1691549918757607,-1.0901538523606846,145.68066538837607,-451.7974023154578,0.03640351322766268,0.03627537580432182,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV18,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.05386161829628,79.74896999872949,0.8402012268346917,-2.1034438369787902,443.7030174508622,-583.7389171677736,0.02330271771133796,0.023051020698202564,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV19,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.04861098563688,79.74809411318724,-0.88520222054601,0.4985689117204381,323.0855941028238,-676.8837543226897,0.02371206129618357,0.023749660216009102,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA64,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.637586041010804,46.56285696603858,-2.4333337462462126,1.0213773813196196,301.48173637678747,-207.85211037216635,0.05197271426140876,0.05272379611555017,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV01,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.635743863311095,46.56328635469832,2.24863738495669,2.4894438187165178,477.5647403728382,-420.2124938136767,0.04801907783860095,0.048415273165958346,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA42,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.04988084358354,79.75089696960713,0.6540887390601078,0.33112847673608403,263.5257295810579,61.657358155149055,0.028547695081460895,0.02857494786180257,25.567798997508977,25.567798997508977
